DATE,DGS10,DGS2,T10Y2Y
7/22/2016,1.57,0.71,0.86
7/25/2016,1.58,0.72,0.86
7/26/2016,1.57,0.75,0.82
7/27/2016,1.52,0.73,0.79
7/28/2016,1.52,0.72,0.8
7/29/2016,1.46,0.67,0.79
8/1/2016,1.51,0.67,0.84
8/2/2016,1.55,0.67,0.88
8/3/2016,1.55,0.67,0.88
8/4/2016,1.51,0.64,0.87
8/5/2016,1.59,0.72,0.87
8/8/2016,1.59,0.74,0.85
8/9/2016,1.55,0.71,0.84
8/10/2016,1.5,0.69,0.81
8/11/2016,1.57,0.76,0.81
8/12/2016,1.51,0.71,0.8
8/15/2016,1.55,0.72,0.83
8/16/2016,1.57,0.76,0.81
8/17/2016,1.56,0.74,0.82
8/18/2016,1.53,0.71,0.82
8/19/2016,1.58,0.76,0.82
8/22/2016,1.55,0.76,0.79
8/23/2016,1.55,0.74,0.81
8/24/2016,1.56,0.76,0.8
8/25/2016,1.58,0.78,0.8
8/26/2016,1.62,0.84,0.78
8/29/2016,1.57,0.81,0.76
8/30/2016,1.57,0.8,0.77
8/31/2016,1.58,0.8,0.78
9/1/2016,1.57,0.78,0.79
9/2/2016,1.6,0.8,0.8
9/5/2016,1.575,0.77,0.805
9/6/2016,1.55,0.74,0.81
9/7/2016,1.54,0.74,0.8
9/8/2016,1.61,0.78,0.83
9/9/2016,1.67,0.79,0.88
9/12/2016,1.68,0.79,0.89
9/13/2016,1.73,0.8,0.93
9/14/2016,1.7,0.77,0.93
9/15/2016,1.71,0.74,0.97
9/16/2016,1.7,0.77,0.93
9/19/2016,1.7,0.79,0.91
9/20/2016,1.69,0.79,0.9
9/21/2016,1.66,0.79,0.87
9/22/2016,1.63,0.79,0.84
9/23/2016,1.62,0.77,0.85
9/26/2016,1.59,0.76,0.83
9/27/2016,1.56,0.75,0.81
9/28/2016,1.57,0.75,0.82
9/29/2016,1.56,0.73,0.83
9/30/2016,1.6,0.77,0.83
10/3/2016,1.63,0.8,0.83
10/4/2016,1.69,0.82,0.87
10/5/2016,1.72,0.85,0.87
10/6/2016,1.75,0.86,0.89
10/7/2016,1.73,0.83,0.9
10/10/2016,1.75,0.85,0.9
10/11/2016,1.77,0.87,0.9
10/12/2016,1.79,0.87,0.92
10/13/2016,1.75,0.85,0.9
10/14/2016,1.8,0.84,0.96
10/17/2016,1.77,0.81,0.96
10/18/2016,1.75,0.82,0.93
10/19/2016,1.76,0.81,0.95
10/20/2016,1.76,0.84,0.92
10/21/2016,1.74,0.84,0.9
10/24/2016,1.77,0.84,0.93
10/25/2016,1.77,0.86,0.91
10/26/2016,1.79,0.86,0.93
10/27/2016,1.85,0.87,0.98
10/28/2016,1.86,0.86,1
10/31/2016,1.84,0.86,0.98
11/1/2016,1.83,0.83,1
11/2/2016,1.81,0.81,1
11/3/2016,1.82,0.81,1.01
11/4/2016,1.79,0.8,0.99
11/7/2016,1.83,0.82,1.01
11/8/2016,1.88,0.87,1.01
11/9/2016,2.07,0.9,1.17
11/10/2016,2.15,0.92,1.23
11/11/2016,2.19,0.96,1.23
11/14/2016,2.23,1,1.23
11/15/2016,2.23,1.02,1.21
11/16/2016,2.22,1,1.22
11/17/2016,2.29,1.04,1.25
11/18/2016,2.34,1.07,1.27
11/21/2016,2.33,1.08,1.25
11/22/2016,2.31,1.07,1.24
11/23/2016,2.36,1.12,1.24
11/24/2016,2.36,1.12,1.24
11/25/2016,2.36,1.12,1.24
11/28/2016,2.32,1.11,1.21
11/29/2016,2.3,1.09,1.21
11/30/2016,2.37,1.11,1.26
12/1/2016,2.45,1.14,1.31
12/2/2016,2.4,1.11,1.29
12/5/2016,2.39,1.13,1.26
12/6/2016,2.39,1.12,1.27
12/7/2016,2.34,1.1,1.24
12/8/2016,2.4,1.12,1.28
12/9/2016,2.47,1.15,1.32
12/12/2016,2.49,1.15,1.34
12/13/2016,2.48,1.17,1.31
12/14/2016,2.54,1.27,1.27
12/15/2016,2.6,1.29,1.31
12/16/2016,2.6,1.28,1.32
12/19/2016,2.54,1.24,1.3
12/20/2016,2.57,1.25,1.32
12/21/2016,2.55,1.21,1.34
12/22/2016,2.55,1.22,1.33
12/23/2016,2.55,1.22,1.33
12/26/2016,2.56,1.25,1.31
12/27/2016,2.57,1.28,1.29
12/28/2016,2.51,1.26,1.25
12/29/2016,2.49,1.22,1.27
12/30/2016,2.45,1.2,1.25
1/2/2017,2.45,1.21,1.24
1/3/2017,2.45,1.22,1.23
1/4/2017,2.46,1.24,1.22
1/5/2017,2.37,1.17,1.2
1/6/2017,2.42,1.22,1.2
1/9/2017,2.38,1.21,1.17
1/10/2017,2.38,1.19,1.19
1/11/2017,2.38,1.2,1.18
1/12/2017,2.36,1.18,1.18
1/13/2017,2.4,1.21,1.19
1/16/2017,2.365,1.19,1.175
1/17/2017,2.33,1.17,1.16
1/18/2017,2.42,1.23,1.19
1/19/2017,2.47,1.25,1.22
1/20/2017,2.48,1.2,1.28
1/23/2017,2.41,1.16,1.25
1/24/2017,2.47,1.21,1.26
1/25/2017,2.53,1.23,1.3
1/26/2017,2.51,1.21,1.3
1/27/2017,2.49,1.22,1.27
1/30/2017,2.49,1.22,1.27
1/31/2017,2.45,1.19,1.26
2/1/2017,2.48,1.22,1.26
2/2/2017,2.48,1.21,1.27
2/3/2017,2.49,1.21,1.28
2/6/2017,2.42,1.16,1.26
2/7/2017,2.4,1.16,1.24
2/8/2017,2.34,1.15,1.19
2/9/2017,2.4,1.2,1.2
2/10/2017,2.41,1.2,1.21
2/13/2017,2.43,1.2,1.23
2/14/2017,2.47,1.25,1.22
2/15/2017,2.51,1.27,1.24
2/16/2017,2.45,1.22,1.23
2/17/2017,2.42,1.21,1.21
2/20/2017,2.425,1.215,1.21
2/21/2017,2.43,1.22,1.21
2/22/2017,2.42,1.22,1.2
2/23/2017,2.38,1.18,1.2
2/24/2017,2.31,1.12,1.19
2/27/2017,2.36,1.2,1.16
2/28/2017,2.36,1.22,1.14
3/1/2017,2.46,1.29,1.17
3/2/2017,2.49,1.32,1.17
3/3/2017,2.49,1.32,1.17
3/6/2017,2.49,1.31,1.18
3/7/2017,2.52,1.32,1.2
3/8/2017,2.57,1.36,1.21
3/9/2017,2.6,1.37,1.23
3/10/2017,2.58,1.36,1.22
3/13/2017,2.62,1.4,1.22
3/14/2017,2.6,1.4,1.2
3/15/2017,2.51,1.33,1.18
3/16/2017,2.53,1.35,1.18
3/17/2017,2.5,1.33,1.17
3/20/2017,2.47,1.3,1.17
3/21/2017,2.43,1.27,1.16
3/22/2017,2.4,1.27,1.13
3/23/2017,2.41,1.26,1.15
3/24/2017,2.4,1.26,1.14
3/27/2017,2.38,1.27,1.11
3/28/2017,2.42,1.3,1.12
3/29/2017,2.39,1.26,1.13
3/30/2017,2.42,1.28,1.14
3/31/2017,2.4,1.27,1.13
4/3/2017,2.35,1.24,1.11
4/4/2017,2.36,1.25,1.11
4/5/2017,2.34,1.24,1.1
4/6/2017,2.34,1.24,1.1
4/7/2017,2.38,1.29,1.09
4/10/2017,2.37,1.29,1.08
4/11/2017,2.32,1.24,1.08
4/12/2017,2.28,1.24,1.04
4/13/2017,2.24,1.21,1.03
4/14/2017,2.25,1.21,1.04
4/17/2017,2.26,1.21,1.05
4/18/2017,2.18,1.18,1
4/19/2017,2.21,1.19,1.02
4/20/2017,2.24,1.21,1.03
4/21/2017,2.24,1.2,1.04
4/24/2017,2.28,1.25,1.03
4/25/2017,2.35,1.29,1.06
4/26/2017,2.32,1.28,1.04
4/27/2017,2.3,1.25,1.05
4/28/2017,2.29,1.28,1.01
5/1/2017,2.33,1.28,1.05
5/2/2017,2.29,1.27,1.02
5/3/2017,2.33,1.3,1.03
5/4/2017,2.36,1.32,1.04
5/5/2017,2.36,1.32,1.04
5/8/2017,2.39,1.33,1.06
5/9/2017,2.42,1.37,1.05
5/10/2017,2.41,1.35,1.06
5/11/2017,2.39,1.35,1.04
5/12/2017,2.33,1.29,1.04
5/15/2017,2.34,1.31,1.03
5/16/2017,2.33,1.29,1.04
5/17/2017,2.22,1.26,0.96
5/18/2017,2.23,1.27,0.96
5/19/2017,2.23,1.28,0.95
5/22/2017,2.25,1.29,0.96
5/23/2017,2.29,1.31,0.98
5/24/2017,2.26,1.29,0.97
5/25/2017,2.25,1.3,0.95
5/26/2017,2.25,1.3,0.95
5/29/2017,2.23,1.29,0.94
5/30/2017,2.21,1.28,0.93
5/31/2017,2.21,1.28,0.93
6/1/2017,2.21,1.28,0.93
6/2/2017,2.15,1.28,0.87
6/5/2017,2.18,1.32,0.86
6/6/2017,2.14,1.3,0.84
6/7/2017,2.18,1.32,0.86
6/8/2017,2.19,1.33,0.86
6/9/2017,2.21,1.35,0.86
6/12/2017,2.21,1.35,0.86
6/13/2017,2.21,1.38,0.83
6/14/2017,2.15,1.35,0.8
6/15/2017,2.16,1.35,0.81
6/16/2017,2.16,1.32,0.84
6/19/2017,2.19,1.36,0.83
6/20/2017,2.16,1.36,0.8
6/21/2017,2.16,1.36,0.8
6/22/2017,2.15,1.34,0.81
6/23/2017,2.15,1.34,0.81
6/26/2017,2.14,1.36,0.78
6/27/2017,2.21,1.38,0.83
6/28/2017,2.22,1.34,0.88
6/29/2017,2.27,1.38,0.89
6/30/2017,2.31,1.38,0.93
7/3/2017,2.35,1.41,0.94
7/4/2017,2.34,1.41,0.93
7/5/2017,2.33,1.41,0.92
7/6/2017,2.37,1.4,0.97
7/7/2017,2.39,1.4,0.99
7/10/2017,2.38,1.4,0.98
7/11/2017,2.37,1.37,1
7/12/2017,2.33,1.35,0.98
7/13/2017,2.35,1.37,0.98
7/14/2017,2.33,1.35,0.98
7/17/2017,2.31,1.36,0.95
7/18/2017,2.27,1.36,0.91
7/19/2017,2.27,1.37,0.9
7/20/2017,2.27,1.37,0.9
7/21/2017,2.24,1.36,0.88
7/24/2017,2.26,1.37,0.89
7/25/2017,2.33,1.4,0.93
7/26/2017,2.29,1.36,0.93
7/27/2017,2.32,1.36,0.96
7/28/2017,2.3,1.34,0.96
7/31/2017,2.3,1.34,0.96
8/1/2017,2.26,1.34,0.92
8/2/2017,2.27,1.36,0.91
8/3/2017,2.24,1.34,0.9
8/4/2017,2.27,1.36,0.91
8/7/2017,2.26,1.36,0.9
8/8/2017,2.29,1.36,0.93
8/9/2017,2.24,1.33,0.91
8/10/2017,2.2,1.33,0.87
8/11/2017,2.19,1.3,0.89
8/14/2017,2.22,1.33,0.89
8/15/2017,2.27,1.35,0.92
8/16/2017,2.23,1.33,0.9
8/17/2017,2.19,1.32,0.87
8/18/2017,2.19,1.33,0.86
8/21/2017,2.18,1.32,0.86
8/22/2017,2.22,1.33,0.89
8/23/2017,2.17,1.32,0.85
8/24/2017,2.19,1.33,0.86
8/25/2017,2.17,1.35,0.82
8/28/2017,2.16,1.33,0.83
8/29/2017,2.13,1.33,0.8
8/30/2017,2.15,1.33,0.82
8/31/2017,2.12,1.33,0.79
9/1/2017,2.16,1.35,0.81
9/4/2017,2.115,1.325,0.79
9/5/2017,2.07,1.3,0.77
9/6/2017,2.1,1.3,0.8
9/7/2017,2.05,1.27,0.78
9/8/2017,2.06,1.27,0.79
9/11/2017,2.14,1.32,0.82
9/12/2017,2.17,1.33,0.84
9/13/2017,2.2,1.35,0.85
9/14/2017,2.2,1.37,0.83
9/15/2017,2.2,1.39,0.81
9/18/2017,2.23,1.4,0.83
9/19/2017,2.24,1.4,0.84
9/20/2017,2.28,1.45,0.83
9/21/2017,2.27,1.45,0.82
9/22/2017,2.26,1.46,0.8
9/25/2017,2.22,1.44,0.78
9/26/2017,2.24,1.45,0.79
9/27/2017,2.31,1.47,0.84
9/28/2017,2.31,1.45,0.86
9/29/2017,2.33,1.47,0.86
10/2/2017,2.34,1.49,0.85
10/3/2017,2.33,1.47,0.86
10/4/2017,2.33,1.47,0.86
10/5/2017,2.35,1.49,0.86
10/6/2017,2.37,1.54,0.83
10/9/2017,2.36,1.525,0.835
10/10/2017,2.35,1.51,0.84
10/11/2017,2.35,1.51,0.84
10/12/2017,2.33,1.51,0.82
10/13/2017,2.28,1.51,0.77
10/16/2017,2.3,1.54,0.76
10/17/2017,2.3,1.54,0.76
10/18/2017,2.34,1.59,0.75
10/19/2017,2.33,1.58,0.75
10/20/2017,2.39,1.6,0.79
10/23/2017,2.38,1.58,0.8
10/24/2017,2.42,1.6,0.82
10/25/2017,2.44,1.61,0.83
10/26/2017,2.46,1.63,0.83
10/27/2017,2.42,1.59,0.83
10/30/2017,2.37,1.58,0.79
10/31/2017,2.38,1.6,0.78
11/1/2017,2.37,1.61,0.76
11/2/2017,2.35,1.61,0.74
11/3/2017,2.34,1.63,0.71
11/6/2017,2.32,1.61,0.71
11/7/2017,2.32,1.63,0.69
11/8/2017,2.32,1.65,0.67
11/9/2017,2.33,1.63,0.7
11/10/2017,2.4,1.67,0.73
11/13/2017,2.4,1.7,0.7
11/14/2017,2.38,1.68,0.7
11/15/2017,2.33,1.68,0.65
11/16/2017,2.37,1.72,0.65
11/17/2017,2.35,1.73,0.62
11/20/2017,2.37,1.77,0.6
11/21/2017,2.36,1.77,0.59
11/22/2017,2.32,1.74,0.58
11/23/2017,2.33,1.745,0.585
11/24/2017,2.34,1.75,0.59
11/27/2017,2.32,1.74,0.58
11/28/2017,2.34,1.75,0.59
11/29/2017,2.37,1.78,0.59
11/30/2017,2.42,1.78,0.64
12/1/2017,2.37,1.78,0.59
12/4/2017,2.37,1.8,0.57
12/5/2017,2.36,1.83,0.53
12/6/2017,2.33,1.78,0.55
12/7/2017,2.37,1.8,0.57
12/8/2017,2.38,1.8,0.58
12/11/2017,2.39,1.82,0.57
12/12/2017,2.4,1.83,0.57
12/13/2017,2.36,1.79,0.57
12/14/2017,2.35,1.82,0.53
12/15/2017,2.35,1.84,0.51
12/18/2017,2.39,1.84,0.55
12/19/2017,2.46,1.87,0.59
12/20/2017,2.49,1.87,0.62
12/21/2017,2.48,1.89,0.59
12/22/2017,2.48,1.91,0.57
12/25/2017,2.475,1.915,0.56
12/26/2017,2.47,1.92,0.55
12/27/2017,2.42,1.89,0.53
12/28/2017,2.43,1.91,0.52
12/29/2017,2.4,1.89,0.51
1/1/2018,2.43,1.905,0.525
1/2/2018,2.46,1.92,0.54
1/3/2018,2.44,1.94,0.5
1/4/2018,2.46,1.96,0.5
1/5/2018,2.47,1.96,0.51
1/8/2018,2.49,1.96,0.53
1/9/2018,2.55,1.98,0.57
1/10/2018,2.55,1.98,0.57
1/11/2018,2.54,1.98,0.56
1/12/2018,2.55,1.99,0.56
1/15/2018,2.545,2.01,0.535
1/16/2018,2.54,2.03,0.51
1/17/2018,2.57,2.05,0.52
1/18/2018,2.62,2.05,0.57
1/19/2018,2.64,2.06,0.58
1/22/2018,2.66,2.08,0.58
1/23/2018,2.63,2.06,0.57
1/24/2018,2.65,2.08,0.57
1/25/2018,2.63,2.08,0.55
1/26/2018,2.66,2.13,0.53
1/29/2018,2.7,2.11,0.59
1/30/2018,2.73,2.13,0.6
1/31/2018,2.72,2.14,0.58
2/1/2018,2.78,2.16,0.62
2/2/2018,2.84,2.15,0.69
2/5/2018,2.77,2.08,0.69
2/6/2018,2.79,2.1,0.69
2/7/2018,2.84,2.15,0.69
2/8/2018,2.85,2.13,0.72
2/9/2018,2.83,2.05,0.78
2/12/2018,2.86,2.09,0.77
2/13/2018,2.83,2.1,0.73
2/14/2018,2.91,2.17,0.74
2/15/2018,2.9,2.19,0.71
2/16/2018,2.87,2.21,0.66
2/19/2018,2.875,2.23,0.645
2/20/2018,2.88,2.25,0.63
2/21/2018,2.94,2.26,0.68
2/22/2018,2.92,2.25,0.67
2/23/2018,2.88,2.25,0.63
2/26/2018,2.86,2.22,0.64
2/27/2018,2.9,2.27,0.63
2/28/2018,2.87,2.25,0.62
3/1/2018,2.81,2.22,0.59
3/2/2018,2.86,2.25,0.61
3/5/2018,2.88,2.24,0.64
3/6/2018,2.88,2.25,0.63
3/7/2018,2.89,2.25,0.64
3/8/2018,2.86,2.25,0.61
3/9/2018,2.9,2.27,0.63
3/12/2018,2.87,2.27,0.6
3/13/2018,2.84,2.26,0.58
3/14/2018,2.81,2.26,0.55
3/15/2018,2.82,2.29,0.53
3/16/2018,2.85,2.31,0.54
3/19/2018,2.85,2.31,0.54
3/20/2018,2.89,2.34,0.55
3/21/2018,2.89,2.31,0.58
3/22/2018,2.83,2.29,0.54
3/23/2018,2.82,2.28,0.54
3/26/2018,2.85,2.33,0.52
3/27/2018,2.78,2.26,0.52
3/28/2018,2.77,2.28,0.49
3/29/2018,2.74,2.27,0.47
3/30/2018,2.735,2.26,0.475
4/2/2018,2.73,2.25,0.48
4/3/2018,2.79,2.28,0.51
4/4/2018,2.79,2.28,0.51
4/5/2018,2.83,2.3,0.53
4/6/2018,2.77,2.27,0.5
4/9/2018,2.78,2.29,0.49
4/10/2018,2.8,2.32,0.48
4/11/2018,2.79,2.32,0.47
4/12/2018,2.83,2.34,0.49
4/13/2018,2.82,2.37,0.45
4/16/2018,2.83,2.39,0.44
4/17/2018,2.82,2.41,0.41
4/18/2018,2.87,2.42,0.45
4/19/2018,2.92,2.44,0.48
4/20/2018,2.96,2.46,0.5
4/23/2018,2.98,2.49,0.49
4/24/2018,3,2.48,0.52
4/25/2018,3.03,2.49,0.54
4/26/2018,3,2.49,0.51
4/27/2018,2.96,2.49,0.47
4/30/2018,2.95,2.49,0.46
5/1/2018,2.97,2.5,0.47
5/2/2018,2.97,2.49,0.48
5/3/2018,2.94,2.49,0.45
5/4/2018,2.95,2.51,0.44
5/7/2018,2.95,2.49,0.46
5/8/2018,2.97,2.51,0.46
5/9/2018,3,2.54,0.46
5/10/2018,2.97,2.54,0.43
5/11/2018,2.97,2.54,0.43
5/14/2018,3,2.55,0.45
5/15/2018,3.08,2.58,0.5
5/16/2018,3.09,2.58,0.51
5/17/2018,3.11,2.57,0.54
5/18/2018,3.06,2.55,0.51
5/21/2018,3.06,2.58,0.48
5/22/2018,3.06,2.59,0.47
5/23/2018,3.01,2.53,0.48
5/24/2018,2.98,2.5,0.48
5/25/2018,2.93,2.48,0.45
5/28/2018,2.85,2.4,0.45
5/29/2018,2.77,2.32,0.45
5/30/2018,2.84,2.42,0.42
5/31/2018,2.83,2.4,0.43
6/1/2018,2.89,2.47,0.42
6/4/2018,2.94,2.52,0.42
6/5/2018,2.92,2.49,0.43
6/6/2018,2.97,2.52,0.45
6/7/2018,2.93,2.5,0.43
6/8/2018,2.93,2.5,0.43
6/11/2018,2.96,2.52,0.44
6/12/2018,2.96,2.54,0.42
6/13/2018,2.98,2.59,0.39
6/14/2018,2.94,2.59,0.35
6/15/2018,2.93,2.55,0.38
6/18/2018,2.92,2.56,0.36
6/19/2018,2.89,2.54,0.35
6/20/2018,2.93,2.56,0.37
6/21/2018,2.9,2.56,0.34
6/22/2018,2.9,2.56,0.34
6/25/2018,2.87,2.54,0.33
6/26/2018,2.88,2.53,0.35
6/27/2018,2.83,2.52,0.31
6/28/2018,2.84,2.52,0.32
6/29/2018,2.85,2.52,0.33
7/2/2018,2.87,2.57,0.3
7/3/2018,2.83,2.53,0.3
7/4/2018,2.835,2.54,0.295
7/5/2018,2.84,2.55,0.29
7/6/2018,2.82,2.53,0.29
7/9/2018,2.86,2.57,0.29
7/10/2018,2.87,2.59,0.28
7/11/2018,2.85,2.58,0.27
7/12/2018,2.85,2.6,0.25
7/13/2018,2.83,2.59,0.24
7/16/2018,2.85,2.59,0.26
7/17/2018,2.86,2.62,0.24
7/18/2018,2.88,2.6,0.28
7/19/2018,2.84,2.6,0.24
7/20/2018,2.89,2.6,0.29
7/23/2018,2.96,2.64,0.32
7/24/2018,2.95,2.63,0.32
7/25/2018,2.94,2.66,0.28
7/26/2018,2.98,2.69,0.29
7/27/2018,2.96,2.67,0.29
7/30/2018,2.98,2.66,0.32
7/31/2018,2.96,2.67,0.29
8/1/2018,3,2.67,0.33
8/2/2018,2.98,2.66,0.32
8/3/2018,2.95,2.63,0.32
8/6/2018,2.94,2.64,0.3
8/7/2018,2.98,2.68,0.3
8/8/2018,2.96,2.68,0.28
8/9/2018,2.93,2.64,0.29
8/10/2018,2.87,2.61,0.26
8/13/2018,2.88,2.61,0.27
8/14/2018,2.89,2.63,0.26
8/15/2018,2.86,2.61,0.25
8/16/2018,2.87,2.63,0.24
8/17/2018,2.87,2.61,0.26
8/20/2018,2.82,2.6,0.22
8/21/2018,2.85,2.61,0.24
8/22/2018,2.82,2.6,0.22
8/23/2018,2.82,2.61,0.21
8/24/2018,2.82,2.63,0.19
8/27/2018,2.85,2.67,0.18
8/28/2018,2.88,2.67,0.21
8/29/2018,2.89,2.67,0.22
8/30/2018,2.86,2.64,0.22
8/31/2018,2.86,2.62,0.24
9/3/2018,2.88,2.64,0.24
9/4/2018,2.9,2.66,0.24
9/5/2018,2.9,2.66,0.24
9/6/2018,2.88,2.64,0.24
9/7/2018,2.94,2.71,0.23
9/10/2018,2.94,2.73,0.21
9/11/2018,2.98,2.76,0.22
9/12/2018,2.97,2.74,0.23
9/13/2018,2.97,2.76,0.21
9/14/2018,2.99,2.78,0.21
9/17/2018,2.99,2.78,0.21
9/18/2018,3.05,2.81,0.24
9/19/2018,3.08,2.81,0.27
9/20/2018,3.07,2.81,0.26
9/21/2018,3.07,2.81,0.26
9/24/2018,3.08,2.83,0.25
9/25/2018,3.1,2.83,0.27
9/26/2018,3.06,2.83,0.23
9/27/2018,3.06,2.83,0.23
9/28/2018,3.05,2.81,0.24
10/1/2018,3.09,2.82,0.27
10/2/2018,3.05,2.82,0.23
10/3/2018,3.15,2.85,0.3
10/4/2018,3.19,2.87,0.32
10/5/2018,3.23,2.88,0.35
10/8/2018,3.22,2.88,0.34
10/9/2018,3.21,2.88,0.33
10/10/2018,3.22,2.88,0.34
10/11/2018,3.14,2.85,0.29
10/12/2018,3.15,2.85,0.3
10/15/2018,3.16,2.85,0.31
10/16/2018,3.16,2.87,0.29
10/17/2018,3.19,2.89,0.3
10/18/2018,3.17,2.87,0.3
10/19/2018,3.2,2.92,0.28
10/22/2018,3.2,2.92,0.28
10/23/2018,3.17,2.89,0.28
10/24/2018,3.1,2.84,0.26
10/25/2018,3.14,2.86,0.28
10/26/2018,3.08,2.81,0.27
10/29/2018,3.08,2.81,0.27
10/30/2018,3.12,2.84,0.28
10/31/2018,3.15,2.87,0.28
11/1/2018,3.14,2.84,0.3
11/2/2018,3.22,2.91,0.31
11/5/2018,3.2,2.91,0.29
11/6/2018,3.22,2.93,0.29
11/7/2018,3.22,2.96,0.26
11/8/2018,3.24,2.98,0.26
11/9/2018,3.19,2.94,0.25
11/12/2018,3.165,2.915,0.25
11/13/2018,3.14,2.89,0.25
11/14/2018,3.12,2.86,0.26
11/15/2018,3.11,2.86,0.25
11/16/2018,3.08,2.81,0.27
11/19/2018,3.06,2.79,0.27
11/20/2018,3.06,2.79,0.27
11/21/2018,3.06,2.81,0.25
11/22/2018,3.055,2.81,0.245
11/23/2018,3.05,2.81,0.24
11/26/2018,3.07,2.84,0.23
11/27/2018,3.06,2.83,0.23
11/28/2018,3.06,2.81,0.25
11/29/2018,3.03,2.81,0.22
11/30/2018,3.01,2.8,0.21
12/3/2018,2.98,2.83,0.15
12/4/2018,2.91,2.8,0.11
12/5/2018,2.89,2.775,0.115
12/6/2018,2.87,2.75,0.12
12/7/2018,2.85,2.72,0.13
12/10/2018,2.85,2.72,0.13
12/11/2018,2.89,2.78,0.11
12/12/2018,2.91,2.77,0.14
12/13/2018,2.91,2.75,0.16
12/14/2018,2.89,2.73,0.16
12/17/2018,2.86,2.7,0.16
12/18/2018,2.82,2.65,0.17
12/19/2018,2.77,2.63,0.14
12/20/2018,2.79,2.67,0.12
12/21/2018,2.79,2.63,0.16
12/24/2018,2.74,2.55,0.19
12/25/2018,2.775,2.58,0.195
12/26/2018,2.81,2.61,0.2
12/27/2018,2.77,2.56,0.21
12/28/2018,2.72,2.52,0.2
12/31/2018,2.69,2.48,0.21
1/1/2019,2.675,2.49,0.185
1/2/2019,2.66,2.5,0.16
1/3/2019,2.56,2.39,0.17
1/4/2019,2.67,2.5,0.17
1/7/2019,2.7,2.53,0.17
1/8/2019,2.73,2.58,0.15
1/9/2019,2.74,2.56,0.18
1/10/2019,2.74,2.56,0.18
1/11/2019,2.71,2.55,0.16
1/14/2019,2.71,2.53,0.18
1/15/2019,2.72,2.53,0.19
1/16/2019,2.73,2.55,0.18
1/17/2019,2.75,2.56,0.19
1/18/2019,2.79,2.62,0.17
1/21/2019,2.765,2.6,0.165
1/22/2019,2.74,2.58,0.16
1/23/2019,2.76,2.58,0.18
1/24/2019,2.72,2.56,0.16
1/25/2019,2.76,2.6,0.16
1/28/2019,2.75,2.6,0.15
1/29/2019,2.72,2.56,0.16
1/30/2019,2.7,2.52,0.18
1/31/2019,2.63,2.45,0.18
2/1/2019,2.7,2.52,0.18
2/4/2019,2.73,2.53,0.2
2/5/2019,2.71,2.53,0.18
2/6/2019,2.7,2.52,0.18
2/7/2019,2.65,2.48,0.17
2/8/2019,2.63,2.45,0.18
2/11/2019,2.65,2.48,0.17
2/12/2019,2.68,2.5,0.18
2/13/2019,2.71,2.53,0.18
2/14/2019,2.66,2.5,0.16
2/15/2019,2.66,2.52,0.14
2/18/2019,2.655,2.51,0.145
2/19/2019,2.65,2.5,0.15
2/20/2019,2.65,2.5,0.15
2/21/2019,2.69,2.53,0.16
2/22/2019,2.65,2.48,0.17
2/25/2019,2.67,2.51,0.16
2/26/2019,2.64,2.48,0.16
2/27/2019,2.69,2.5,0.19
2/28/2019,2.73,2.52,0.21
3/1/2019,2.76,2.55,0.21
3/4/2019,2.72,2.55,0.17
3/5/2019,2.72,2.55,0.17
3/6/2019,2.69,2.52,0.17
3/7/2019,2.64,2.47,0.17
3/8/2019,2.62,2.45,0.17
3/11/2019,2.64,2.47,0.17
3/12/2019,2.61,2.45,0.16
3/13/2019,2.61,2.45,0.16
3/14/2019,2.63,2.46,0.17
3/15/2019,2.59,2.43,0.16
3/18/2019,2.6,2.45,0.15
3/19/2019,2.61,2.46,0.15
3/20/2019,2.54,2.4,0.14
3/21/2019,2.54,2.41,0.13
3/22/2019,2.44,2.31,0.13
3/25/2019,2.43,2.26,0.17
3/26/2019,2.41,2.24,0.17
3/27/2019,2.39,2.22,0.17
3/28/2019,2.39,2.23,0.16
3/29/2019,2.41,2.27,0.14
4/1/2019,2.49,2.33,0.16
4/2/2019,2.48,2.3,0.18
4/3/2019,2.52,2.33,0.19
4/4/2019,2.51,2.33,0.18
4/5/2019,2.5,2.35,0.15
4/8/2019,2.52,2.36,0.16
4/9/2019,2.51,2.35,0.16
4/10/2019,2.48,2.31,0.17
4/11/2019,2.51,2.35,0.16
4/12/2019,2.56,2.4,0.16
4/15/2019,2.55,2.4,0.15
4/16/2019,2.6,2.41,0.19
4/17/2019,2.59,2.4,0.19
4/18/2019,2.57,2.38,0.19
4/19/2019,2.58,2.38,0.2
4/22/2019,2.59,2.38,0.21
4/23/2019,2.57,2.36,0.21
4/24/2019,2.53,2.32,0.21
4/25/2019,2.54,2.33,0.21
4/26/2019,2.51,2.28,0.23
4/29/2019,2.54,2.3,0.24
4/30/2019,2.51,2.27,0.24
5/1/2019,2.52,2.31,0.21
5/2/2019,2.55,2.35,0.2
5/3/2019,2.54,2.33,0.21
5/6/2019,2.51,2.31,0.2
5/7/2019,2.45,2.28,0.17
5/8/2019,2.49,2.3,0.19
5/9/2019,2.45,2.26,0.19
5/10/2019,2.47,2.26,0.21
5/13/2019,2.4,2.18,0.22
5/14/2019,2.42,2.2,0.22
5/15/2019,2.37,2.16,0.21
5/16/2019,2.4,2.2,0.2
5/17/2019,2.39,2.2,0.19
